row_num,shop,schedule,time,product,content_type,topic,title,url,creator,status,date,post,path,note,recorder,editor,actor,voice_over,script,vv,revenue,shares,comments,engagement_rate,ctor,media_url,content_status,publish_status,remark,tiktok_eloop,facebook_eloop,instagram_eloop,youtube_eloop,tiktok_moov,facebook_moov,youtube_moov,instagram_moov,notified
,Moov,,,,Campaign,MId Month,,https://www.tiktok.com/@moovthailand/video/7391514146342210834,Ploy,Done,7/13/2024,Ploy,,#TikTokShopMidMonthSale #ช้อปมันส์กลางเดือน,Huang,Huang,Huang,Huang,,81.0,0.0,0.0,0.0,0.00%,0.00%,,,,,,,,,,,,,
,Moov,,,,Educate ,ฟังเพลงยูทูปขณะล็อคหน้าจอ,,https://www.tiktok.com/@moovthailand/video/7389304988134034706?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Tum,Done,7/8/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/nonstopYT.mov,,Tum,Tum,Tum,Huang,,,,,,,,,,,,,,,,,,,,
,Moov,,,CS06,Review,เคส CS06,,https://www.tiktok.com/@moovthailand/video/7389319040143002898?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Ann,Done,7/9/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Jul/CS06-Orange.mov,แผ่นเสียง >> https://www.tiktok.com/music/เอาไรว่ามา-speed-up-7268705974772255493?is_from_webapp=1&sender_device=pc,Ann,Ann,Ann,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Viral,ราคาเปิดตัว ✨ Samsung Galaxy Z Fold6 และ Z Flip6 ,,https://www.tiktok.com/@moovthailand/photo/7390255647838817557,View,Done,7/11/2024,Wasu,,,View,View,View,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,SP01,Review,Unbox,,https://www.tiktok.com/@moovthailand/video/7390671269106060560,Wasu,Done,7/12/2024,Wasu,,#TikTokShopMidMonthSale #ช้อปมันส์กลางเดือน,,,,,,468.0,0.0,1.0,0.0,0.85%,0.00%,,,,,,,,,,,,,
,Moov,,,,Review,ลำโพงบลูทูธไร้สายตัว #ใหม่ล่าสุด 🤘🔥 MOOV SP01,,https://www.tiktok.com/@moovthailand/photo/7389493598342958353,Wasu,Done,7/9/2024,Wasu,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,สติกเกอร์ไลน์ฟรี ใช้ได้ไม่อั้น!,,https://www.tiktok.com/@moovthailand/video/7389942153666907393?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Tum,Done,7/10/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/LineFreee.mov,,Tum,Tum,Tum,Japan,,,,,,,,,,,,,,,,,,,,
,Eloop TH (ช่องรอง),,,EW55,Review,7.7 ลดโหด EW55,,https://www.tiktok.com/@orsenth/video/7388831216062958855,Ploy,Done,7/8/2024,Ploy,,,Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Eloop TH (ช่องรอง),,,E69,Review,E69,,https://www.tiktok.com/@orsenth/video/7389473586836278545,Huang,Done,7/9/2024,HUANG,,,Huang,Huang,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,Eloop TH (ช่องรอง),,,E65,Review,E65,,https://www.tiktok.com/@orsenth/video/7390029807511244039,Ploy,Done,7/10/2024,Ploy,,,Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Eloop TH (ช่องรอง),,,E63,Review,E63,,https://www.tiktok.com/@orsenth/video/7390636547885845776,Huang,Done,7/11/2024,HUANG,,,Huang,Huang,Huang,Huang,,,,,,,,,,,,,,,,,,,,
15 - 21 Jul,EloopTH,,,E33 Line,Review,E33 Line ชาร์จไทป์ซีไม่ได้,,https://www.tiktok.com/@eloopth/photo/7393774651358350599,Ann,Done,7/21/2024,Ann,,ฟีดรูป,Ann,Ann,Ann,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,EW54S,Review,แท่นชาร์จ EW54S,,https://www.tiktok.com/@eloopth/video/7393258526338026753,View,Done,7/19/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Jul/แท่นชาร์จ EW54S.mov,,,View,,Music,,566.0,0.0,1.0,0.0,0.71%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Review,หัวแปลงปลั๊ก C18,,https://www.tiktok.com/@eloopth/video/7392440190490463489,Moth,Done,7/18/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Jul/C18(Tiktok).mov,ฝากใส่แผ่นเสียงใหม่จ้า,Moth,Moth,Moth,Music,,3055.0,3358.69,9.0,0.0,0.92%,61.17%,,,,,,,,,,,,,
,EloopTH,,,,Entertain,Unbox Labubu V.2,,https://www.tiktok.com/@eloopth/video/7392466422628142337,Guild,Done,7/17/2024,Guild,,,Guild,Guild,Guild,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,"EW31
EW54",Review,เทียบ MagCharge EW31 vs EW54,,https://www.tiktok.com/@eloopth/video/7392066352065842433,Guild,Done,7/16/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Jul/EW54vsEW31.mov,,Guild,Guild,Guild,Guild,,28281.0,7604.81,70.0,13.0,1.58%,102.58%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,คุยกับ Siri,,https://www.tiktok.com/@eloopth/video/7393281502336879889,Wasu,Done,7/20/2024,HUANG,,,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Entertain,คำคมเสี่ยว,,https://www.tiktok.com/@eloopth/video/7393245494031469825,Yung,Done,7/19/2024,Ann,,,Yung,Ann,Yung,Yung,,,,,,,,,,,,,,,,,,,,
,Moov,,,SP01,Review,ลำโพงจิ๋ว SP01,,https://www.tiktok.com/@moovthailand/video/7392835149215419664,Ann,Done,7/18/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Jul/SP01.mov,ฝากใส่แผ่นเสียงเลี่ยงลิขสิทธิ์เพลงหน่อยนะ,Ann,Ann,Ann,Moth,,1291.0,321.2,6.0,9.0,1.70%,33.33%,,,,,,,,,,,,,
,Moov,,,PB01,Review,แบตสำรอง PB01,,https://www.tiktok.com/@moovthailand/video/7393264126874766608?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Moth,Done,7/19/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Jul/PB01-W.mov,,Moth,Moth,Moth,Moth,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,ตั้งค่าปุ่มไปยังแอพ,,https://www.tiktok.com/@moovthailand/video/7393280069172563217?lang=th-TH,Tum,Done,7/20/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/ตั้งค่าปุ่มไปยังแอพ.mov,,Tum,Tum,Tum,Nile,,,,,,,,,,,,,,,,,,,,
,Moov,,,SP01,Review,เทสเสียง SP01,,https://www.tiktok.com/@moovthailand/video/7392629114252856577?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Japan,Done,7/17/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Jul/เทสระบบ SP01.MOV,,Japan,Japan,Japan,Japan,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,แบตเหลือง,,https://www.tiktok.com/@moovthailand/video/7392528877232442641,Wasu,Done,7/17/2024,Wasu,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/แบตเหลือง.mp4,,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,ดีกว่า Siri,,https://www.tiktok.com/@moovthailand/video/7393207541401980177?lang=th-TH,Wasu,Done,7/19/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Educate/siri-eloop.mp4,,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,Eloop TH (ช่องรอง),,,E48,Review, รีวิวิ E48,,https://www.tiktok.com/@orsenth/video/7392218389705526546,Ploy,Done,7/16/2024,Ploy,,,Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
22 - 28 Jul,EloopTH,,,E29,Viral,E29 เพลงกระแส,,https://www.tiktok.com/@eloopth/video/7394309008364031240,Ann,Done,7/22/2024,Ann,,,Ann,Ann,Ann,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,E43,Review,E43 อัพเกรดใหม่,,https://www.tiktok.com/@eloopth/video/7394365109323222288,Ann,Done,7/23/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Jul/E43-45W.mov,,Ann,Ann,Ann,Music,,9680.0,2048.1,23.0,8.0,1.83%,0.98%,,,,,,,,,,,,,
,EloopTH,,,E33Line,Review,E33line ชาร์จครึ่งชั่วโมง,,https://www.tiktok.com/@eloopth/video/7394758248181615889,Ann,Done,7/24/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Jul/E33line.mov,,Ann,Ann,Ann,Japan,,4440.0,820.1,10.0,1.0,1.13%,14.75%,,,,,,,,,,,,,
,EloopTH,,,,Campaign,Eloop x Samsung,,https://www.tiktok.com/@eloopth/video/7394757001852570896,Huang,Done,7/23/2024,HUANG,,,Huang,Huang,Ploy,Ploy,,51.0,0.0,0.0,0.0,0.00%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Educate ,แป้นพิมพ์แปลภาษา,,https://www.tiktok.com/@eloopth/video/7394755248675507457,Yung,Done,7/23/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/แป้นพิมพ์แปลภาษา พิมพ์เสร็จแปลให้ทันที.mp4,,Guild,Guild,Guild,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,ตั้งค่ากล้องไอโฟน,,https://www.tiktok.com/@eloopth/video/7395826609674013960,Guild,Done,7/26/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/ใครไม่เคยตั้งค่ากล้องไอโฟน ต้องดูคลิปนี้.mp4,,Guild,Guild,Guild,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,5 สิ่งที่คนมองข้าม เมื่อซื้อพาวเวอร์แบงค์,,https://www.tiktok.com/@eloopth/video/7395516016647867656,Wasu,Done,7/25/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Educate/5 สิ่งที่คนมองข้าม เมื่อซื้อพาวเวอร์แบงค์.mp4,,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Entertain,ถ้าคุณแน่ อย่าแพ้ Eloop👊🏻🔋,,https://www.tiktok.com/@eloopth/video/7394769314953415952,Moth,Done,7/23/2024,Guild,,,Moth,Moth,Moth,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Campaign,Pay Day Sale,,https://www.tiktok.com/@eloopth/video/7396214462954376465,Huang,Done,7/27/2024,HUANG,,,Huang,Huang,Huang,Huang,,864.0,0.0,0.0,0.0,0.00%,0.00%,,,,,,,,,,,,,
,Moov,,,,Campaign,Pay Day Sale,,https://www.tiktok.com/@moovthailand/video/7396260159238049042,Ploy,Done,7/27/2024,Ploy,,,Ploy,Ploy,Ploy,Ploy,,49.0,0.0,0.0,0.0,0.00%,0.00%,,,,,,,,,,,,,
,Moov,,,,Educate ,หาเพลงง่ายๆ,,https://www.tiktok.com/@moovthailand/video/7395888690993646855,Tum,Done,7/27/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/หาเพลงง่ายๆ.mov,,Tum,Tum,Tum,Wasu,,,,,,,,,,,,,,,,,,,,
,Moov,,,SP01,Entertain,Sp01 เบสตึ๊บเกิ๊นนนน,,https://www.tiktok.com/@moovthailand/video/7394744512901319937?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Japan,Done,,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Jul/SP01.MOV,,JAPAN,JAPAN,TUM,MUSIC,,,,,,,,,,,,,,,,,,,,
AUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 Jul - 4 Aug,EloopTH,,,E59,Review,E59 ความจุเยอะ มีสายในตัว,,https://www.tiktok.com/@eloopth/video/7398480531505057042,Ann,Done,8/3/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Aug/E59-2.mp4,,Ann,Ann,Ann,Music,,1518.0,0.0,1.0,2.0,0.99%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Review,E43 อัพเกรด,,https://www.tiktok.com/@eloopth/photo/7397629720533175559,Ann,Done,7/31/2024,Ann,,รูปภาพ,Ann,Ann,Ann,Music,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Entertain,ปัญหานิ้วเบียดลองทำตามคลิปนี้,,https://www.tiktok.com/@eloopth/video/7397635179499539720,Guild,Done,7/31/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/ปัญหานิ้วเบียดลองทำตามคลิปนี้.mp4,,Guild,Guild,Guild,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,หาชื่อเพลงง่ายๆ,,https://www.tiktok.com/@eloopth/video/7397735611349617928,Guild,Done,7/31/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Educate/หาชื่อเพลงง่ายๆ.mp4,,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,Google Map Fly,,https://www.tiktok.com/@eloopth/video/7398480865778617607,Wasu,Done,8/2/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Educate/Google Map Eloop.mp4,,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,Moov,,,UM01,Review,ร่ม UM01,,https://www.tiktok.com/@moovthailand/video/7397270866549017873?lang=th-TH,Ann,Done,7/30/2024,Ann,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Jul/UM01-2.mov,,Ann,Ann,Nile,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,วิธีล็อคแอปรูปภาพ,,https://www.tiktok.com/@moovthailand/video/7398482713377852690,Tum,Done,8/3/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/ล็อคแอปรูปภาพ.mov,,Tum,Tum,Tum,Nile,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,Google Map Fly,,https://www.tiktok.com/@moovthailand/video/7398402131822234888,Wasu,Done,8/2/2024,Wasu,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/Google Map.mp4,,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
5 - 11 Aug,EloopTH,,,E67,Review,ตัวเล็ก ชาร์จเร็ว E67,,https://www.tiktok.com/@eloopth/video/7400334067142577426,Ann,Done,8/7/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Aug/E67-2.mp4, #TikTokShop88TH #88ดีลลดเดือด,Ann,Ann,Ann,Music,,529.0,0.0,3.0,0.0,1.70%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Educate ," เตือน!! ผู้ใช้ iPhone ต้องระวัง
ถ้ามีแจ้งเตือนเข้ามาในแบบนี้  ห้ามกดอนุญาตเด็ดขาด!",,https://www.tiktok.com/@eloopth/video/7400698981484924168,Ann,Done,8/8/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/CIB เตือน.mp4, #TikTokShop88TH #88ดีลลดเดือด,Ann,Guild,Guild,Nile,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,ลบอุปกรณ์ที่ไม่ได้ใช้ออกจาก iCloud,,https://www.tiktok.com/@eloopth/video/7400700192502107399?lang=th-TH,Moth,Done,8/10/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Aug/ลบอุปกรณ์.mp4, #TikTokShop88TH #88ดีลลดเดือด,Moth,Moth,Moth,Moth,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,สร้างทางลัด ข้อความที่พิมพ์บ่อย,,https://www.tiktok.com/@eloopth/video/7399557902043827474,Guild,Done,8/5/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Educate/สร้างคำลัดให้แป้นพิมพ์.mp4,,Guild,Guild,Guild,Guild,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,ล็อคแอพอัตโนมัติ,,https://www.tiktok.com/@eloopth/video/7400954259463884050,Guild,Done,8/9/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Educate/ล็อคแอปรูปภาพ.mp4,,Guild,Guild,Guild,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Campaign,8.8,,https://www.tiktok.com/@eloopth/video/7399628928718998800,Huang,Done,8/6/2024,HUANG,, #TikTokShop88TH #88ดีลลดเดือด,Tum,Huang,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Campaign,8.8,,https://www.tiktok.com/@eloopth/video/7399927734941633800,Huang,Done,8/7/2024,HUANG,, #TikTokShop88TH #88ดีลลดเดือด,Tum,Huang,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Campaign,8.8,,https://www.tiktok.com/@eloopth/video/7399638128203500817,Huang,Done,8/6/2024,HUANG,, #TikTokShop88TH #88ดีลลดเดือด,Huang,Huang,Huang,Huang,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,EW31,Entertain,อย่าพึ่งซื้อ magsafe,,https://www.tiktok.com/@eloopth/video/7400334351193361672,Wasu,Done,8/7/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Aug/อย่าพึ่งซื้อ magsafe.mp4,#ความรู้ไอที #magsafe #viral #ตลก,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,EW31,Educate ,ชาร์จไปเล่นไป ไร้สาย หรือ ใช้สาย,,https://www.tiktok.com/@eloopth/video/7399928734955883794,Wasu,Done,8/6/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Educate/ชาร์จไปเล่นไป ไร้สาย หรือ ใช้สาย.mp4,#TikTokเกมมิ่ง #TikTokเกมมิ่ง #GamingOnTikTok #แบตสำรอง #แบตมือถือ,Wasu,Wasu,Wasu,Wasu,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Campaign,8.8,,https://www.tiktok.com/@moovthailand/video/7399657227646274822,Ploy,Done,8/5/2024,Ploy,, #TikTokShop88TH #88ดีลลดเดือด,Ploy,Ploy,Ploy,Ploy,,13.0,0.0,0.0,0.0,0.00%,0.00%,,,,,,,,,,,,,
,Moov,,,,Campaign,8.8 ( ST04 ),,https://www.tiktok.com/@moovthailand/video/7400332445108686088?lang=en,Ploy,Done,8/7/2024,Ploy,, #TikTokShop88TH #88ดีลลดเดือด,Ploy,Ploy,Ploy,Ploy,,,,,,,,,,,,,,,,,,,,
,Moov,,,UM01,Review,UM01 ร่มอัตโนมัติ,,https://www.tiktok.com/@moovthailand/video/7402458827217571079?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Ann,Done,8/13/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Aug/ร่ม UM01.mp4, #TikTokShop88TH #88ดีลลดเดือด,Ann,Ann,Ann,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,UM01,Review,ร่มอัตโนมัติ UM01,,https://www.tiktok.com/@moovthailand/video/7399569888383208722?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Guild,Done,8/5/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Aug/UM01.mov,,Wasu,Guild,Guild,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,UM01,Review,ร่มพกพาอัตโนมัติ UM01,,https://www.tiktok.com/@moovthailand/video/7402532849041116433?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Japan,Done,8/13/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Aug/UM01.MOV,,Japan,Japan,Japan,Japan,,,,,,,,,,,,,,,,,,,,
,Eloop TH (ช่องรอง),,,EW55+CS02,Review,,,https://www.tiktok.com/@orsenth/video/7401467327230921985?lang=th-TH,,Done,8/11/2024,HUANG,, #TikTokShop88TH #88ดีลลดเดือด,,,,,,,,,,,,,,,,,,,,,,,,
12 - 18 Aug,EloopTH,,,EW31,Review,EW31 สีชมพู สีม่วง สวยมากกกก,,https://www.tiktok.com/@eloopth/video/7403187612669807893,Ann,Done,8/15/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Aug/EW31-PP.mp4,,Ann,Ann,Ann,Music,,5469.0,1205.15,20.0,3.0,1.10%,13.09%,,,,,,,,,,,,,
,EloopTH,,,E63,Review,E63 พาวเวอร์แบงค์ที่โดนบู้บี้,,https://www.tiktok.com/@eloopth/video/7402836781806161170,Ann,Done,8/14/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Aug/E63-2.mp4,,Ann,Ann,Ann,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,สมัครแอพใช้ฟรี เสียเงินโดยไม่รู้ตัว,,https://www.tiktok.com/@eloopth/video/7403190713166400784,Moth,Done,8/15/2024,HUANG,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Educate/เงินหมดไม่รู้ตัว.mp4,,Moth,Moth,Moth,Moth,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,ใครที่ข้อมูล icloud เต็มทำตามคลิปนี้,,https://www.tiktok.com/@eloopth/video/7403293489783491858,Guild,Done,8/15/2024,Ploy, ,,Guild,Guild,Guild,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,,Educate ,แอปพยากรณ์อากาศ,,https://www.tiktok.com/@eloopth/video/7403675851268640021,Guild,Done,8/17/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Educate/ไม่ต้องกลัวเปียกฝนถ้ามีแอปนี้.mp4,,Guild,Guild,Guild,Wasu,,,,,,,,,,,,,,,,,,,,
,EloopTH,,,E69,Review,10000 ทำอะไรได้บ้าง,,https://www.tiktok.com/@eloopth/video/7403677030664998152,Wasu,Done,8/18/2024,Ploy,/Volumes/graphic/_Video Content/Short Video/2024/Eloop/Aug/10000.mp4,,Wasu,Wasu,Wasu,Huang,,26.0,0.0,4.0,0.0,19.23%,0.00%,,,,,,,,,,,,,
,EloopTH,,,,Campaign,Mid Month,,https://www.tiktok.com/@eloopth/video/7402916695246998800,Huang,Done,8/14/2024,HUANG,#TikTokShopMidMonthSale #ช้อปมันส์กลางเดือน #ครึ่งเดือนลดเกินครึ่ง,,Huang,Huang,Japan,Huang,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Campaign,Mid Month,,https://www.tiktok.com/@moovthailand/video/7402913802477391105,Ploy,Done,8/14/2024,Ploy,#TikTokShopMidMonthSale #ช้อปมันส์กลางเดือน #ครึ่งเดือนลดเกินครึ่ง,,Ploy,Ploy,Ploy,Ploy,,34.0,0.0,0.0,0.0,0.00%,0.00%,,,,,,,,,,,,,
,Moov,,,CS05,Review,เคสแม่เหล็ก CS05,,https://www.tiktok.com/@moovthailand/video/7405032860597439761?lang=th-TH,Ann,Done,8/20/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Aug/CS05.mp4,,Ann,Ann,Ann,Music,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,ตั้งค่ากล้องให้สลับข้าง,,https://www.tiktok.com/@moovthailand/video/7402459431264439572?is_from_webapp=1&sender_device=pc&web_id=7335655813602330120,Tum,Done,8/13/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/flip camera phone.mov,,Tum,Tum,Tum,Wasu,,,,,,,,,,,,,,,,,,,,
,Moov,,,,Educate ,ปรับขนาดข้อความใน iPhone,,https://www.tiktok.com/@moovthailand/video/7404465220409625872,Tum,Done,8/18/2024,Japan,/Volumes/graphic/_Video Content/Short Video/2024/Moov/Educate/เพิ่มขนาดตัวอัก.mov,,Tum,Tum,Tum,Huang,,,,,,,,,,,,,,,,,,,,
